game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,_date,_home_key,_away_key,_fuse_key,_score_nonnull,_has_start,_quality
401600428,2024,2024-03-10,2024-03-10 23:00:00+00:00,Iowa Hawkeyes,Illinois Fighting Illini,61,73,29.0,39.0,32.0,34.0,False,Carver-Hawkeye Arena,espn,2024-03-10,iowahawkeyes,illinoisfightingillini,2024-03-10|iowahawkeyes|illinoisfightingillini,6,True,16
401625600,2024,2024-03-10,2024-03-11 00:30:00+00:00,James Madison Dukes,Texas State Bobcats,73,68,37.0,29.0,36.0,39.0,True,Pensacola Bay Center,espn,2024-03-10,jamesmadisondukes,texasstatebobcats,2024-03-10|jamesmadisondukes|texasstatebobcats,6,True,16
401600431,2024,2024-03-10,2024-03-10 16:00:00+00:00,Michigan Wolverines,Nebraska Cornhuskers,70,85,43.0,50.0,27.0,35.0,False,Crisler Center,espn,2024-03-10,michiganwolverines,nebraskacornhuskers,2024-03-10|michiganwolverines|nebraskacornhuskers,6,True,16
401625496,2024,2024-03-10,2024-03-11 01:30:00+00:00,North Dakota Fighting Hawks,Omaha Mavericks,72,73,36.0,32.0,36.0,41.0,True,Denny Sanford Premier Center,espn,2024-03-10,northdakotafightinghawks,omahamavericks,2024-03-10|northdakotafightinghawks|omahamavericks,6,True,16
401625612,2024,2024-03-10,2024-03-11 02:00:00+00:00,Northern Colorado Bears,Idaho State Bengals,76,83,30.0,33.0,46.0,50.0,True,Idaho Central Arena,espn,2024-03-10,northerncoloradobears,idahostatebengals,2024-03-10|northerncoloradobears|idahostatebengals,6,True,16
401625635,2024,2024-03-10,2024-03-11 00:30:00+00:00,Northwestern State Demons,East Texas A&M Lions,64,69,33.0,26.0,31.0,43.0,True,Townsley Law Arena,espn,2024-03-10,northwesternstatedemons,easttexasamlions,2024-03-10|northwesternstatedemons|easttexasamlions,6,True,16
401600430,2024,2024-03-10,2024-03-10 23:30:00+00:00,Penn State Nittany Lions,Maryland Terrapins,85,69,36.0,32.0,49.0,37.0,False,Bryce Jordan Center,espn,2024-03-10,pennstatenittanylions,marylandterrapins,2024-03-10|pennstatenittanylions|marylandterrapins,6,True,16
401600433,2024,2024-03-10,2024-03-10 16:30:00+00:00,Purdue Boilermakers,Wisconsin Badgers,78,70,44.0,33.0,34.0,37.0,False,Mackey Arena,espn,2024-03-10,purdueboilermakers,wisconsinbadgers,2024-03-10|purdueboilermakers|wisconsinbadgers,6,True,16
401600432,2024,2024-03-10,2024-03-10 18:00:00+00:00,Rutgers Scarlet Knights,Ohio State Buckeyes,51,73,28.0,30.0,23.0,43.0,False,Jersey Mike’s Arena,espn,2024-03-10,rutgersscarletknights,ohiostatebuckeyes,2024-03-10|rutgersscarletknights|ohiostatebuckeyes,6,True,16
401625586,2024,2024-03-10,2024-03-10 20:00:00+00:00,Samford Bulldogs,Furman Paladins,84,77,34.0,28.0,50.0,49.0,True,Harrah's Cherokee Center,espn,2024-03-10,samfordbulldogs,furmanpaladins,2024-03-10|samfordbulldogs|furmanpaladins,6,True,16
401625636,2024,2024-03-10,2024-03-10 22:00:00+00:00,SE Louisiana Lions,New Orleans Privateers,66,78,33.0,39.0,33.0,39.0,True,Townsley Law Arena,espn,2024-03-10,selouisianalions,neworleansprivateers,2024-03-10|selouisianalions|neworleansprivateers,6,True,16
401625658,2024,2024-03-10,2024-03-10 18:00:00+00:00,Stetson Hatters,Austin Peay Governors,94,91,36.0,39.0,58.0,52.0,False,Edmunds Center,espn,2024-03-10,stetsonhatters,austinpeaygovernors,2024-03-10|stetsonhatters|austinpeaygovernors,6,True,16
401625495,2024,2024-03-10,2024-03-10 23:00:00+00:00,St. Thomas-Minnesota Tommies,North Dakota State Bison,68,58,42.0,22.0,26.0,36.0,True,Denny Sanford Premier Center,espn,2024-03-10,stthomasminnesotatommies,northdakotastatebison,2024-03-10|stthomasminnesotatommies|northdakotastatebison,6,True,16
401602179,2024,2024-03-10,2024-03-10 19:00:00+00:00,UAB Blazers,SMU Mustangs,74,70,33.0,29.0,41.0,41.0,False,Bartow Arena,espn,2024-03-10,uabblazers,smumustangs,2024-03-10|uabblazers|smumustangs,6,True,16
401625521,2024,2024-03-10,2024-03-10 16:00:00+00:00,UNC Asheville Bulldogs,Longwood Lancers,59,85,24.0,42.0,35.0,43.0,True,Qubein Center,espn,2024-03-10,uncashevillebulldogs,longwoodlancers,2024-03-10|uncashevillebulldogs|longwoodlancers,6,True,16
401630146,2024,2024-03-10,2024-03-10 18:30:00+00:00,UNC Wilmington Seahawks,Towson Tigers,56,66,30.0,29.0,26.0,37.0,True,CareFirst Arena,espn,2024-03-10,uncwilmingtonseahawks,towsontigers,2024-03-10|uncwilmingtonseahawks|towsontigers,6,True,16
401602180,2024,2024-03-10,2024-03-10 19:00:00+00:00,UTSA Roadrunners,Temple Owls,82,84,45.0,39.0,37.0,45.0,False,UTSA Convocation Center,espn,2024-03-10,utsaroadrunners,templeowls,2024-03-10|utsaroadrunners|templeowls,6,True,16
401630149,2024,2024-03-11,2024-03-11 22:00:00+00:00,Charleston Cougars,Towson Tigers,61,56,31.0,30.0,30.0,26.0,True,CareFirst Arena,espn,2024-03-11,charlestoncougars,towsontigers,2024-03-11|charlestoncougars|towsontigers,6,True,16
401625648,2024,2024-03-11,2024-03-12 03:30:00+00:00,Gonzaga Bulldogs,San Francisco Dons,89,77,38.0,37.0,51.0,40.0,True,Orleans Arena,espn,2024-03-11,gonzagabulldogs,sanfranciscodons,2024-03-11|gonzagabulldogs|sanfranciscodons,6,True,16
401630150,2024,2024-03-11,2024-03-12 00:45:00+00:00,Hofstra Pride,Stony Brook Seawolves,59,63,30.0,32.0,29.0,31.0,True,CareFirst Arena,espn,2024-03-11,hofstrapride,stonybrookseawolves,2024-03-11|hofstrapride|stonybrookseawolves,6,True,16
2024-03-11-0,2024,2024-03-11,,HOME,AWAY,,,,,,,,,ncaa,2024-03-11,home,away,2024-03-11|home|away,0,False,0
401625601,2024,2024-03-11,2024-03-11 23:00:00+00:00,James Madison Dukes,Arkansas State Red Wolves,91,71,42.0,32.0,49.0,39.0,True,Pensacola Bay Center,espn,2024-03-11,jamesmadisondukes,arkansasstateredwolves,2024-03-11|jamesmadisondukes|arkansasstateredwolves,6,True,16
401625638,2024,2024-03-11,2024-03-11 22:00:00+00:00,Lamar Cardinals,New Orleans Privateers,71,57,34.0,25.0,37.0,32.0,True,Townsley Law Arena,espn,2024-03-11,lamarcardinals,neworleansprivateers,2024-03-11|lamarcardinals|neworleansprivateers,6,True,16
401625614,2024,2024-03-11,2024-03-12 02:00:00+00:00,Montana Grizzlies,Portland State Vikings,87,81,35.0,29.0,52.0,52.0,True,Idaho Central Arena,espn,2024-03-11,montanagrizzlies,portlandstatevikings,2024-03-11|montanagrizzlies|portlandstatevikings,6,True,16
401625637,2024,2024-03-11,2024-03-12 00:30:00+00:00,Nicholls Colonels,East Texas A&M Lions,72,51,34.0,21.0,38.0,30.0,True,Townsley Law Arena,espn,2024-03-11,nichollscolonels,easttexasamlions,2024-03-11|nichollscolonels|easttexasamlions,6,True,16
401625699,2024,2024-03-11,2024-03-12 01:46:00+00:00,Northern Kentucky Norse,Milwaukee Panthers,75,82,38.0,31.0,37.0,51.0,True,Corteva Coliseum,espn,2024-03-11,northernkentuckynorse,milwaukeepanthers,2024-03-11|northernkentuckynorse|milwaukeepanthers,6,True,16
401625698,2024,2024-03-11,2024-03-11 23:00:00+00:00,Oakland Golden Grizzlies,Cleveland State Vikings,74,71,38.0,38.0,36.0,33.0,True,Corteva Coliseum,espn,2024-03-11,oaklandgoldengrizzlies,clevelandstatevikings,2024-03-11|oaklandgoldengrizzlies|clevelandstatevikings,6,True,16
401625498,2024,2024-03-11,2024-03-12 01:30:00+00:00,Omaha Mavericks,Denver Pioneers,63,66,34.0,32.0,29.0,34.0,True,Denny Sanford Premier Center,espn,2024-03-11,omahamavericks,denverpioneers,2024-03-11|omahamavericks|denverpioneers,6,True,16
401625647,2024,2024-03-11,2024-03-12 01:00:00+00:00,Saint Mary's Gaels,Santa Clara Broncos,79,65,33.0,26.0,46.0,39.0,True,Orleans Arena,espn,2024-03-11,saintmarysgaels,santaclarabroncos,2024-03-11|saintmarysgaels|santaclarabroncos,6,True,16
401625588,2024,2024-03-11,2024-03-11 23:00:00+00:00,Samford Bulldogs,East Tennessee State Buccaneers,76,69,40.0,38.0,36.0,31.0,True,Harrah's Cherokee Center,espn,2024-03-11,samfordbulldogs,easttennesseestatebuccaneers,2024-03-11|samfordbulldogs|easttennesseestatebuccaneers,6,True,16
401625497,2024,2024-03-11,2024-03-11 23:00:00+00:00,South Dakota State Jackrabbits,St. Thomas-Minnesota Tommies,59,49,28.0,25.0,31.0,24.0,True,Denny Sanford Premier Center,espn,2024-03-11,southdakotastatejackrabbits,stthomasminnesotatommies,2024-03-11|southdakotastatejackrabbits|stthomasminnesotatommies,6,True,16
401625613,2024,2024-03-11,2024-03-11 23:30:00+00:00,Weber State Wildcats,Montana State Bobcats,82,91,34.0,25.0,48.0,66.0,True,Idaho Central Arena,espn,2024-03-11,weberstatewildcats,montanastatebobcats,2024-03-11|weberstatewildcats|montanastatebobcats,6,True,16
401625402,2024,2024-03-12,2024-03-12 23:19:00+00:00,Boston College Eagles,Miami Hurricanes,81,65,47.0,32.0,34.0,33.0,True,Capital One Arena,espn,2024-03-12,bostoncollegeeagles,miamihurricanes,2024-03-12|bostoncollegeeagles|miamihurricanes,6,True,16
401630151,2024,2024-03-12,2024-03-12 23:00:00+00:00,Charleston Cougars,Stony Brook Seawolves,82,79,35.0,40.0,38.0,33.0,True,CareFirst Arena,espn,2024-03-12,charlestoncougars,stonybrookseawolves,2024-03-12|charlestoncougars|stonybrookseawolves,6,True,16
401625415,2024,2024-03-12,2024-03-12 19:00:00+00:00,Cincinnati Bearcats,West Virginia Mountaineers,90,85,36.0,38.0,54.0,47.0,True,T-Mobile Center,espn,2024-03-12,cincinnatibearcats,westvirginiamountaineers,2024-03-12|cincinnatibearcats|westvirginiamountaineers,6,True,16
401625542,2024,2024-03-12,2024-03-12 15:30:00+00:00,Fordham Rams,Davidson Wildcats,71,63,19.0,27.0,42.0,34.0,True,Barclays Center,espn,2024-03-12,fordhamrams,davidsonwildcats,2024-03-12|fordhamrams|davidsonwildcats,6,True,16
2024-03-12-0,2024,2024-03-12,,HOME,AWAY,,,,,,,,,ncaa,2024-03-12,home,away,2024-03-12|home|away,0,False,0
401625619,2024,2024-03-12,2024-03-13 00:44:00+00:00,Iona Gaels,Manhattan Jaspers,60,57,30.0,32.0,30.0,25.0,True,Jim Whelan Boardwalk Hall,espn,2024-03-12,ionagaels,manhattanjaspers,2024-03-12|ionagaels|manhattanjaspers,6,True,16
401625484,2024,2024-03-12,2024-03-13 01:00:00+00:00,Jacksonville State Gamecocks,Florida International Panthers,67,76,37.0,33.0,30.0,43.0,True,Propst Arena,espn,2024-03-12,jacksonvillestategamecocks,floridainternationalpanthers,2024-03-12|jacksonvillestategamecocks|floridainternationalpanthers,6,True,16
401625543,2024,2024-03-12,2024-03-12 18:30:00+00:00,La Salle Explorers,George Washington Revolutionaries,61,60,23.0,30.0,38.0,30.0,True,Barclays Center,espn,2024-03-12,lasalleexplorers,georgewashingtonrevolutionaries,2024-03-12|lasalleexplorers|georgewashingtonrevolutionaries,6,True,16
401625639,2024,2024-03-12,2024-03-12 22:30:00+00:00,McNeese Cowboys,Lamar Cardinals,76,57,39.0,24.0,37.0,33.0,False,Townsley Law Arena,espn,2024-03-12,mcneesecowboys,lamarcardinals,2024-03-12|mcneesecowboys|lamarcardinals,6,True,16
401625634,2024,2024-03-12,2024-03-12 23:00:00+00:00,Merrimack Warriors,Wagner Seahawks,47,54,25.0,29.0,22.0,25.0,False,Hammel Court,espn,2024-03-12,merrimackwarriors,wagnerseahawks,2024-03-12|merrimackwarriors|wagnerseahawks,6,True,16
401625616,2024,2024-03-12,2024-03-13 03:00:00+00:00,Montana Grizzlies,Idaho State Bengals,72,58,33.0,21.0,39.0,37.0,True,Idaho Central Arena,espn,2024-03-12,montanagrizzlies,idahostatebengals,2024-03-12|montanagrizzlies|idahostatebengals,6,True,16
401625615,2024,2024-03-12,2024-03-13 00:30:00+00:00,Montana State Bobcats,Sacramento State Hornets,74,71,42.0,38.0,32.0,33.0,True,Idaho Central Arena,espn,2024-03-12,montanastatebobcats,sacramentostatehornets,2024-03-12|montanastatebobcats|sacramentostatehornets,6,True,16
401625618,2024,2024-03-12,2024-03-12 21:15:00+00:00,Mount St. Mary's Mountaineers,Canisius Golden Griffins,61,77,29.0,39.0,32.0,38.0,True,Jim Whelan Boardwalk Hall,espn,2024-03-12,mountstmarysmountaineers,canisiusgoldengriffins,2024-03-12|mountstmarysmountaineers|canisiusgoldengriffins,6,True,16
401625401,2024,2024-03-12,2024-03-12 20:30:00+00:00,NC State Wolfpack,Louisville Cardinals,94,85,45.0,46.0,49.0,39.0,True,Capital One Arena,espn,2024-03-12,ncstatewolfpack,louisvillecardinals,2024-03-12|ncstatewolfpack|louisvillecardinals,6,True,16
401625620,2024,2024-03-12,2024-03-13 03:14:00+00:00,Niagara Purple Eagles,Siena Saints,67,65,31.0,32.0,36.0,33.0,True,Jim Whelan Boardwalk Hall,espn,2024-03-12,niagarapurpleeagles,sienasaints,2024-03-12|niagarapurpleeagles|sienasaints,6,True,16
401625400,2024,2024-03-12,2024-03-12 18:00:00+00:00,Notre Dame Fighting Irish,Georgia Tech Yellow Jackets,84,80,45.0,35.0,39.0,45.0,True,Capital One Arena,espn,2024-03-12,notredamefightingirish,georgiatechyellowjackets,2024-03-12|notredamefightingirish|georgiatechyellowjackets,6,True,16
401625700,2024,2024-03-12,2024-03-12 23:00:00+00:00,Oakland Golden Grizzlies,Milwaukee Panthers,83,76,37.0,33.0,46.0,43.0,True,Corteva Coliseum,espn,2024-03-12,oaklandgoldengrizzlies,milwaukeepanthers,2024-03-12|oaklandgoldengrizzlies|milwaukeepanthers,6,True,16
401625544,2024,2024-03-12,2024-03-12 21:00:00+00:00,Rhode Island Rams,Saint Louis Billikens,71,74,32.0,41.0,39.0,33.0,True,Barclays Center,espn,2024-03-12,rhodeislandrams,saintlouisbillikens,2024-03-12|rhodeislandrams|saintlouisbillikens,6,True,16
401625649,2024,2024-03-12,2024-03-13 01:00:00+00:00,Saint Mary's Gaels,Gonzaga Bulldogs,69,60,31.0,27.0,38.0,33.0,True,Orleans Arena,espn,2024-03-12,saintmarysgaels,gonzagabulldogs,2024-03-12|saintmarysgaels|gonzagabulldogs,6,True,16
401625499,2024,2024-03-12,2024-03-13 01:30:00+00:00,South Dakota State Jackrabbits,Denver Pioneers,76,68,37.0,23.0,39.0,45.0,True,Denny Sanford Premier Center,espn,2024-03-12,southdakotastatejackrabbits,denverpioneers,2024-03-12|southdakotastatejackrabbits|denverpioneers,6,True,16
401625640,2024,2024-03-12,2024-03-13 01:00:00+00:00,Texas A&M-Corpus Christi Islanders,Nicholls Colonels,73,81,30.0,35.0,39.0,34.0,True,Townsley Law Arena,espn,2024-03-12,texasamcorpuschristiislanders,nichollscolonels,2024-03-12|texasamcorpuschristiislanders|nichollscolonels,6,True,16
401625414,2024,2024-03-12,2024-03-12 16:30:00+00:00,UCF Knights,Oklahoma State Cowboys,77,62,35.0,31.0,42.0,31.0,True,T-Mobile Center,espn,2024-03-12,ucfknights,oklahomastatecowboys,2024-03-12|ucfknights|oklahomastatecowboys,6,True,16
401625607,2024,2024-03-12,2024-03-12 22:00:00+00:00,UMass Lowell River Hawks,Bryant Bulldogs,77,70,34.0,37.0,43.0,33.0,False,Kennedy Family Athletic Complex,espn,2024-03-12,umasslowellriverhawks,bryantbulldogs,2024-03-12|umasslowellriverhawks|bryantbulldogs,6,True,16
401625606,2024,2024-03-12,2024-03-12 21:00:00+00:00,Vermont Catamounts,New Hampshire Wildcats,66,59,31.0,24.0,35.0,35.0,False,Patrick Gymnasium,espn,2024-03-12,vermontcatamounts,newhampshirewildcats,2024-03-12|vermontcatamounts|newhampshirewildcats,6,True,16
401625672,2024,2024-03-13,2024-03-13 19:00:00+00:00,Alcorn State Braves,Alabama A&M Bulldogs,63,75,37.0,34.0,26.0,41.0,True,Bartow Arena,espn,2024-03-13,alcornstatebraves,alabamaambulldogs,2024-03-13|alcornstatebraves|alabamaambulldogs,6,True,16
401625447,2024,2024-03-13,2024-03-13 23:00:00+00:00,Arkansas Razorbacks,Vanderbilt Commodores,90,85,27.0,41.0,51.0,37.0,True,Bridgestone Arena,espn,2024-03-13,arkansasrazorbacks,vanderbiltcommodores,2024-03-13|arkansasrazorbacks|vanderbiltcommodores,6,True,16
401625556,2024,2024-03-13,2024-03-13 20:00:00+00:00,Butler Bulldogs,Xavier Musketeers,72,76,31.0,32.0,41.0,44.0,True,Madison Square Garden,espn,2024-03-13,butlerbulldogs,xaviermusketeers,2024-03-13|butlerbulldogs|xaviermusketeers,6,True,16
401625416,2024,2024-03-13,2024-03-13 16:30:00+00:00,BYU Cougars,UCF Knights,87,73,47.0,38.0,40.0,35.0,True,T-Mobile Center,espn,2024-03-13,byucougars,ucfknights,2024-03-13|byucougars|ucfknights,6,True,16
401625475,2024,2024-03-13,2024-03-14 01:00:00+00:00,California Golden Bears,Stanford Cardinal,76,87,45.0,34.0,24.0,35.0,True,T-Mobile Arena,espn,2024-03-13,californiagoldenbears,stanfordcardinal,2024-03-13|californiagoldenbears|stanfordcardinal,6,True,16
401625406,2024,2024-03-13,2024-03-14 01:30:00+00:00,Clemson Tigers,Boston College Eagles,55,76,28.0,40.0,27.0,36.0,True,Capital One Arena,espn,2024-03-13,clemsontigers,bostoncollegeeagles,2024-03-13|clemsontigers|bostoncollegeeagles,6,True,16
401625709,2024,2024-03-13,2024-03-13 23:00:00+00:00,Colgate Raiders,Lehigh Mountain Hawks,74,55,45.0,26.0,29.0,29.0,False,Cotterell Court,espn,2024-03-13,colgateraiders,lehighmountainhawks,2024-03-13|colgateraiders|lehighmountainhawks,6,True,16
401625523,2024,2024-03-13,2024-03-13 20:30:00+00:00,Colorado State Rams,San José State Spartans,72,62,34.0,29.0,38.0,33.0,True,Thomas & Mack Center,espn,2024-03-13,coloradostaterams,sanjosstatespartans,2024-03-13|coloradostaterams|sanjosstatespartans,6,True,16
401625548,2024,2024-03-13,2024-03-13 23:30:00+00:00,Duquesne Dukes,Saint Louis Billikens,83,73,43.0,39.0,40.0,34.0,True,Barclays Center,espn,2024-03-13,duquesnedukes,saintlouisbillikens,2024-03-13|duquesnedukes|saintlouisbillikens,6,True,16
401625622,2024,2024-03-13,2024-03-14 01:00:00+00:00,Fairfield Stags,Iona Gaels,68,63,34.0,31.0,34.0,32.0,True,Jim Whelan Boardwalk Hall,espn,2024-03-13,fairfieldstags,ionagaels,2024-03-13|fairfieldstags|ionagaels,6,True,16
401625545,2024,2024-03-13,2024-03-13 15:30:00+00:00,George Mason Patriots,Saint Joseph's Hawks,57,64,24.0,33.0,33.0,31.0,True,Barclays Center,espn,2024-03-13,georgemasonpatriots,saintjosephshawks,2024-03-13|georgemasonpatriots|saintjosephshawks,6,True,16
401625448,2024,2024-03-13,2024-03-14 01:30:00+00:00,Georgia Bulldogs,Missouri Tigers,64,59,31.0,30.0,33.0,29.0,True,Bridgestone Arena,espn,2024-03-13,georgiabulldogs,missouritigers,2024-03-13|georgiabulldogs|missouritigers,6,True,16
401625671,2024,2024-03-13,2024-03-14 01:30:00+00:00,Grambling Tigers,Alabama State Hornets,56,50,32.0,27.0,24.0,23.0,True,Bartow Arena,espn,2024-03-13,gramblingtigers,alabamastatehornets,2024-03-13|gramblingtigers|alabamastatehornets,6,True,16
2024-03-13-0,2024,2024-03-13,,HOME,AWAY,,,,,,,,,ncaa,2024-03-13,home,away,2024-03-13|home|away,0,False,0
401625439,2024,2024-03-13,2024-03-14 01:30:00+00:00,Kansas Jayhawks,Cincinnati Bearcats,52,72,25.0,38.0,27.0,34.0,True,T-Mobile Center,espn,2024-03-13,kansasjayhawks,cincinnatibearcats,2024-03-13|kansasjayhawks|cincinnatibearcats,6,True,16
401625486,2024,2024-03-13,2024-03-14 01:00:00+00:00,Louisiana Tech Bulldogs,Middle Tennessee Blue Raiders,67,70,32.0,27.0,35.0,43.0,True,Propst Arena,espn,2024-03-13,louisianatechbulldogs,middletennesseeblueraiders,2024-03-13|louisianatechbulldogs|middletennesseeblueraiders,6,True,16
401625678,2024,2024-03-13,2024-03-13 22:30:00+00:00,Maryland Terrapins,Rutgers Scarlet Knights,65,51,36.0,22.0,29.0,29.0,True,Target Center,espn,2024-03-13,marylandterrapins,rutgersscarletknights,2024-03-13|marylandterrapins|rutgersscarletknights,6,True,16
401625641,2024,2024-03-13,2024-03-13 21:00:00+00:00,McNeese Cowboys,Nicholls Colonels,92,76,48.0,32.0,44.0,44.0,False,Townsley Law Arena,espn,2024-03-13,mcneesecowboys,nichollscolonels,2024-03-13|mcneesecowboys|nichollscolonels,6,True,16
401625617,2024,2024-03-13,2024-03-14 03:30:00+00:00,Montana Grizzlies,Montana State Bobcats,70,85,38.0,32.0,32.0,53.0,True,Idaho Central Arena,espn,2024-03-13,montanagrizzlies,montanastatebobcats,2024-03-13|montanagrizzlies|montanastatebobcats,6,True,16
401625524,2024,2024-03-13,2024-03-13 23:00:00+00:00,New Mexico Lobos,Air Force Falcons,82,56,49.0,30.0,33.0,26.0,True,Thomas & Mack Center,espn,2024-03-13,newmexicolobos,airforcefalcons,2024-03-13|newmexicolobos|airforcefalcons,6,True,16
401625566,2024,2024-03-13,2024-03-13 22:00:00+00:00,Norfolk State Spartans,Coppin State Eagles,75,51,31.0,25.0,44.0,26.0,True,Norfolk Scope Arena,espn,2024-03-13,norfolkstatespartans,coppinstateeagles,2024-03-13|norfolkstatespartans|coppinstateeagles,6,True,16
401625567,2024,2024-03-13,2024-03-14 00:30:00+00:00,North Carolina Central Eagles,Maryland Eastern Shore Hawks,87,81,40.0,37.0,47.0,44.0,True,Norfolk Scope Arena,espn,2024-03-13,northcarolinacentraleagles,marylandeasternshorehawks,2024-03-13|northcarolinacentraleagles|marylandeasternshorehawks,6,True,16
401625679,2024,2024-03-13,2024-03-14 00:30:00+00:00,Penn State Nittany Lions,Michigan Wolverines,66,57,33.0,22.0,33.0,35.0,True,Target Center,espn,2024-03-13,pennstatenittanylions,michiganwolverines,2024-03-13|pennstatenittanylions|michiganwolverines,6,True,16
401625557,2024,2024-03-13,2024-03-13 22:40:00+00:00,Providence Friars,Georgetown Hoyas,74,56,40.0,27.0,34.0,29.0,True,Madison Square Garden,espn,2024-03-13,providencefriars,georgetownhoyas,2024-03-13|providencefriars|georgetownhoyas,6,True,16
401625621,2024,2024-03-13,2024-03-13 22:30:00+00:00,Quinnipiac Bobcats,Canisius Golden Griffins,76,52,34.0,27.0,42.0,25.0,True,Jim Whelan Boardwalk Hall,espn,2024-03-13,quinnipiacbobcats,canisiusgoldengriffins,2024-03-13|quinnipiacbobcats|canisiusgoldengriffins,6,True,16
401625485,2024,2024-03-13,2024-03-13 22:30:00+00:00,Sam Houston Bearkats,Florida International Panthers,78,59,43.0,27.0,35.0,32.0,True,Propst Arena,espn,2024-03-13,samhoustonbearkats,floridainternationalpanthers,2024-03-13|samhoustonbearkats|floridainternationalpanthers,6,True,16
401625547,2024,2024-03-13,2024-03-13 21:00:00+00:00,St. Bonaventure Bonnies,La Salle Explorers,75,73,42.0,34.0,33.0,39.0,True,Barclays Center,espn,2024-03-13,stbonaventurebonnies,lasalleexplorers,2024-03-13|stbonaventurebonnies|lasalleexplorers,6,True,16
401625507,2024,2024-03-13,2024-03-14 03:30:00+00:00,Stephen F. Austin Lumberjacks,Abilene Christian Wildcats,60,57,29.0,23.0,31.0,34.0,True,Orleans Arena,espn,2024-03-13,stephenfaustinlumberjacks,abilenechristianwildcats,2024-03-13|stephenfaustinlumberjacks|abilenechristianwildcats,6,True,16
401625405,2024,2024-03-13,2024-03-13 23:00:00+00:00,Syracuse Orange,NC State Wolfpack,65,83,32.0,35.0,33.0,48.0,True,Capital One Arena,espn,2024-03-13,syracuseorange,ncstatewolfpack,2024-03-13|syracuseorange|ncstatewolfpack,6,True,16
401625417,2024,2024-03-13,2024-03-13 19:20:00+00:00,TCU Horned Frogs,Oklahoma Sooners,77,70,45.0,31.0,32.0,39.0,True,T-Mobile Center,espn,2024-03-13,tcuhornedfrogs,oklahomasooners,2024-03-13|tcuhornedfrogs|oklahomasooners,6,True,16
401625461,2024,2024-03-13,2024-03-13 19:25:00+00:00,Temple Owls,UTSA Roadrunners,64,61,35.0,21.0,29.0,40.0,True,Dickies Arena,espn,2024-03-13,templeowls,utsaroadrunners,2024-03-13|templeowls|utsaroadrunners,6,True,16
401625418,2024,2024-03-13,2024-03-13 23:00:00+00:00,Texas Longhorns,Kansas State Wildcats,74,78,39.0,29.0,35.0,49.0,True,T-Mobile Center,espn,2024-03-13,texaslonghorns,kansasstatewildcats,2024-03-13|texaslonghorns|kansasstatewildcats,6,True,16
401625474,2024,2024-03-13,2024-03-13 21:45:00+00:00,UCLA Bruins,Oregon State Beavers,67,57,34.0,22.0,33.0,35.0,True,T-Mobile Arena,espn,2024-03-13,uclabruins,oregonstatebeavers,2024-03-13|uclabruins|oregonstatebeavers,6,True,16
401625533,2024,2024-03-13,2024-03-14 01:00:00+00:00,UC Riverside Highlanders,Cal State Bakersfield Roadrunners,83,78,33.0,44.0,50.0,34.0,True,Lee's Family Forum,espn,2024-03-13,ucriversidehighlanders,calstatebakersfieldroadrunners,2024-03-13|ucriversidehighlanders|calstatebakersfieldroadrunners,6,True,16
401625532,2024,2024-03-13,2024-03-14 03:30:00+00:00,UC Santa Barbara Gauchos,Cal State Northridge Matadors,84,87,39.0,38.0,40.0,41.0,True,Lee's Family Forum,espn,2024-03-13,ucsantabarbaragauchos,calstatenorthridgematadors,2024-03-13|ucsantabarbaragauchos|calstatenorthridgematadors,6,True,16
401625476,2024,2024-03-13,2024-03-14 03:30:00+00:00,Utah Utes,Arizona State Sun Devils,90,57,47.0,22.0,43.0,35.0,True,T-Mobile Arena,espn,2024-03-13,utahutes,arizonastatesundevils,2024-03-13|utahutes|arizonastatesundevils,6,True,16
401625508,2024,2024-03-13,2024-03-14 01:00:00+00:00,Utah Valley Wolverines,California Baptist Lancers,63,74,30.0,28.0,30.0,32.0,True,Orleans Arena,espn,2024-03-13,utahvalleywolverines,californiabaptistlancers,2024-03-13|utahvalleywolverines|californiabaptistlancers,6,True,16
401625546,2024,2024-03-13,2024-03-13 18:00:00+00:00,VCU Rams,Fordham Rams,69,62,37.0,38.0,32.0,24.0,True,Barclays Center,espn,2024-03-13,vcurams,fordhamrams,2024-03-13|vcurams|fordhamrams,6,True,16
401625558,2024,2024-03-13,2024-03-14 01:00:00+00:00,Villanova Wildcats,DePaul Blue Demons,58,57,27.0,25.0,31.0,32.0,True,Madison Square Garden,espn,2024-03-13,villanovawildcats,depaulbluedemons,2024-03-13|villanovawildcats|depaulbluedemons,6,True,16
401625403,2024,2024-03-13,2024-03-13 16:00:00+00:00,Virginia Tech Hokies,Florida State Seminoles,76,86,37.0,36.0,39.0,50.0,True,Capital One Arena,espn,2024-03-13,virginiatechhokies,floridastateseminoles,2024-03-13|virginiatechhokies|floridastateseminoles,6,True,16
401625404,2024,2024-03-13,2024-03-13 18:50:00+00:00,Wake Forest Demon Deacons,Notre Dame Fighting Irish,72,59,40.0,34.0,32.0,25.0,True,Capital One Arena,espn,2024-03-13,wakeforestdemondeacons,notredamefightingirish,2024-03-13|wakeforestdemondeacons|notredamefightingirish,6,True,16
