book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,pair_key,date,game_id,pred_total,pred_margin,pred_total_mu,pred_total_sigma,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
DraftKings,2025-11-09 15:36:56.948377+00:00,-180.0,150.0,-3.5,155.5,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,0.6428571428571429,0.4,,,,,,,0.5555555555555556,1.5
Bovada,2025-11-09 15:36:56.948377+00:00,-175.0,150.0,-4.0,155.0,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,0.6363636363636364,0.4,,,,,,,0.5714285714285714,1.5
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-3.5,155.0,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,,,,,,,,,,
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-3.5,155.0,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,,,,,,,,,,
BetRivers,2025-11-09 15:36:56.948377+00:00,-190.0,145.0,-3.5,155.5,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,0.6551724137931034,0.40816326530612246,,,,,,,0.5263157894736842,1.45
BetMGM,2025-11-09 15:36:56.948377+00:00,-185.0,150.0,-3.5,155.5,2025-11-09 23:00:00+00:00,Howard Bison,Grambling St Tigers,gramblingsttigers::howardbison,,nan,,,,,,,,,,0.6491228070175439,0.4,,,,,,,0.5405405405405406,1.5
FanDuel,2025-11-09 15:36:56.948377+00:00,-30000.0,4000.0,-27.5,158.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,0.9966777408637874,0.024390243902439025,0.6026262673171017,0.39737373268289833,-1.0,0.38230807599997074,-0.395364978458508,15.29232303999883,0.0033333333333333335,40.0
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-28.0,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-28.0,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
DraftKings,2025-11-09 15:36:56.948377+00:00,,,-28.5,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
BetMGM,2025-11-09 15:36:56.948377+00:00,,,-28.5,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
Caesars,2025-11-09 15:36:56.948377+00:00,,,-28.0,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
Bovada,2025-11-09 15:36:56.948377+00:00,,,-28.0,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
BetRivers,2025-11-09 15:36:56.948377+00:00,,,-28.5,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
BetUS,2025-11-09 15:36:56.948377+00:00,,,-28.0,158.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-16.64876000000001,,-0.10503949526813887,,-0.554958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
Fanatics,2025-11-09 15:36:56.948377+00:00,,,-28.5,159.5,2025-11-09 23:00:00+00:00,USC Trojans,Manhattan Jaspers,manhattanjaspers::usctrojans,2025-11-09,401823858,141.85124,2.9149399,141.90643,13.246382,-17.64876000000001,,-0.11065053291536056,,-0.5882920000000004,,,0.6026262673171017,0.39737373268289833,,,,,,
FanDuel,2025-11-09 15:36:56.948377+00:00,-2800.0,1160.0,-16.5,151.5,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.9655172413793104,0.07936507936507936,0.6026262673171017,0.39737373268289833,-1.0,0.34542319239694125,-0.37585136599300184,4.006909031804518,0.03571428571428571,11.6
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,,,-17.0,151.0,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.14876000000001,,-0.06058781456953649,,-0.304958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
LowVig.ag,2025-11-09 15:36:56.948377+00:00,,,-17.0,151.0,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.14876000000001,,-0.06058781456953649,,-0.304958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
DraftKings,2025-11-09 15:36:56.948377+00:00,-2400.0,1200.0,-17.5,151.5,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.96,0.07692307692307693,0.6026262673171017,0.39737373268289833,-1.0,0.34715487707313986,-0.3722643048780191,4.165858524877678,0.041666666666666664,12.0
BetMGM,2025-11-09 15:36:56.948377+00:00,-2500.0,1050.0,-17.5,151.5,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.9615384615384616,0.08695652173913043,0.6026262673171017,0.39737373268289833,-1.0,0.3399807548431743,-0.37326868199021424,3.5697979258533303,0.04,10.5
Caesars,2025-11-09 15:36:56.948377+00:00,-2400.0,1150.0,-17.5,151.5,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.96,0.08,0.6026262673171017,0.39737373268289833,-1.0,0.3449714485683678,-0.3722643048780191,3.9671716585362296,0.041666666666666664,11.5
Bovada,2025-11-09 15:36:56.948377+00:00,,,-17.5,151.0,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.14876000000001,,-0.06058781456953649,,-0.304958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
BetUS,2025-11-09 15:36:56.948377+00:00,-2000.0,1050.0,-17.0,151.5,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.9523809523809523,0.08695652173913043,0.6026262673171017,0.39737373268289833,-1.0,0.3399807548431743,-0.36724241931704327,3.5697979258533303,0.05,10.5
BetRivers,2025-11-09 15:36:56.948377+00:00,-2500.0,950.0,-17.5,151.5,2025-11-09 23:30:00+00:00,South Carolina Gamecocks,Southern Miss Golden Eagles,southernmissgoldeneagles::southcarolinagamecocks,2025-11-09,401827257,141.85124,2.9149399,141.90643,13.246382,-9.64876000000001,,-0.06368818481848192,,-0.32162533333333365,0.9615384615384616,0.09523809523809523,0.6026262673171017,0.39737373268289833,-1.0,0.33393938875478235,-0.37326868199021424,3.1724241931704324,0.04,9.5
DraftKings,2025-11-09 15:36:56.948377+00:00,-258.0,210.0,-5.5,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.7206703910614525,0.3225806451612903,0.6026262673171017,0.39737373268289833,-0.4225979630047759,0.11040884348427848,-0.16379766007937052,0.23185857131698484,0.3875968992248062,2.1
BetOnline.ag,2025-11-09 15:36:56.948377+00:00,-245.0,203.0,-5.5,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.7101449275362319,0.33003300330033003,0.6026262673171017,0.39737373268289833,-0.3709393777559992,0.10051350247742952,-0.1514038276555099,0.2040424100291819,0.40816326530612246,2.03
LowVig.ag,2025-11-09 15:36:56.948377+00:00,-245.0,203.0,-5.5,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.7101449275362319,0.33003300330033003,0.6026262673171017,0.39737373268289833,-0.3709393777559992,0.10051350247742952,-0.1514038276555099,0.2040424100291819,0.40816326530612246,2.03
Caesars,2025-11-09 15:36:56.948377+00:00,-260.0,210.0,-5.5,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.7222222222222222,0.3225806451612903,0.6026262673171017,0.39737373268289833,-0.4305454376584339,0.11040884348427848,-0.16559439909939766,0.23185857131698484,0.38461538461538464,2.1
BetMGM,2025-11-09 15:36:56.948377+00:00,-250.0,200.0,-5.5,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.7142857142857143,0.3333333333333333,0.6026262673171017,0.39737373268289833,-0.3908080643901441,0.09606059902434749,-0.15632322575605764,0.19212119804869499,0.4,2.0
Bovada,2025-11-09 15:36:56.948377+00:00,-260.0,215.0,-5.5,157.0,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-15.14876000000001,,-0.0964889171974523,,-0.504958666666667,0.7222222222222222,0.31746031746031744,0.6026262673171017,0.39737373268289833,-0.4305454376584339,0.11708244555866498,-0.16559439909939766,0.2517272579511297,0.38461538461538464,2.15
BetUS,2025-11-09 15:36:56.948377+00:00,-255.0,215.0,-5.0,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.7183098591549296,0.31746031746031744,0.6026262673171017,0.39737373268289833,-0.4106767510242891,0.11708244555866498,-0.16104970628403492,0.2517272579511297,0.39215686274509803,2.15
BetRivers,2025-11-09 15:36:56.948377+00:00,-265.0,205.0,-5.5,156.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-14.64876000000001,,-0.09360230031948888,,-0.48829200000000034,0.726027397260274,0.32786885245901637,0.6026262673171017,0.39737373268289833,-0.4504141242925788,0.10340969984528775,-0.16996759407267126,0.21198988468283986,0.37735849056603776,2.05
FanDuel,2025-11-09 15:36:56.948377+00:00,-280.0,225.0,-5.5,155.5,2025-11-10 01:30:00+00:00,Baylor Bears,Washington Huskies,washingtonhuskies::baylorbears,2025-11-09,401819824,141.85124,2.9149399,141.90643,13.246382,-13.64876000000001,,-0.08777337620578785,,-0.454958666666667,0.7368421052631579,0.3076923076923077,0.6026262673171017,0.39737373268289833,-0.5100201841950136,0.12953983609751982,-0.18215006578393345,0.29146463121941957,0.35714285714285715,2.25
DraftKings,2025-11-09 15:36:56.948377+00:00,,,-19.5,146.5,2025-11-10 06:00:00+00:00,Hawai'i Rainbow Warriors,East Texas A&M Lions,easttexasa&mlions::hawai'irainbowwarriors,2025-11-09,401824896,141.85124,2.9149399,141.90643,13.246382,-4.64876000000001,,-0.03173215017064853,,-0.154958666666667,,,0.6026262673171017,0.39737373268289833,,,,,,
