game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,home_pf_std5,home_pa_std5,home_tot_std5,away_pf_std5,away_pa_std5,away_tot_std5,home_pf15,home_pa15,home_tot15,away_pf15,away_pa15,away_tot15,home_pf_std15,home_pa_std15,home_tot_std15,away_pf_std15,away_pa_std15,away_tot_std15,target_total,target_margin,target_1h_total,pf_vs_opp_pa_diff5,away_pf_vs_home_pa_diff5,home_net_scoring5,away_net_scoring5,pf_vs_opp_pa_diff15,away_pf_vs_home_pa_diff15,home_net_scoring15,away_net_scoring15,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum
401820294,2025-12-20,Arkansas Razorbacks,Houston Cougars,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,True,,,,,,,,,,,13.1492990263083,22.378180777159432,-9.228881750851132,,,,,,,,,
401817514,2025-12-20,Virginia Cavaliers,Maryland Terrapins,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,15.977350072623944,12.695141455510884,3.28220861711306,,,,,,,,,
401817180,2025-12-20,Richmond Spiders,The Citadel Bulldogs,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,1.953044453919437,-2.406717600455777,4.359762054375214,,,,,,,,,
401809083,2025-12-20,Iowa Hawkeyes,Bucknell Bison,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,13.699476648217637,3.8377524678101977,9.861724180407439,,,,,,,,,
401823482,2025-12-20,Purdue Boilermakers,Auburn Tigers,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,True,,,,,,,,,,,18.93258727393362,18.733504165250803,0.1990831086828173,,,,,,,,,
401828924,2025-12-20,UNLV Rebels,Fresno State Bulldogs,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,3.725770066835078,0.7789180576793522,2.9468520091557258,,,,,,,,,
401828515,2025-12-20,Lamar Cardinals,Omaha Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,-1.2846784162264115,-5.551832057201914,4.267153640975502,,,,,,,,,
401819913,2025-12-20,Utah Utes,Eastern Washington Eagles,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,4.538352533983304,,,,,,,,,,,
401826849,2025-12-20,Tulane Green Wave,Portland State Vikings,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,0.4897055725041193,,,,,,,,,,,
401817237,2025-12-20,Texas Tech Red Raiders,Duke Blue Devils,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,True,,,,,,,,,,,18.178319135694228,21.42101980234108,-3.2427006666468507,,,,,,,,,
401826047,2025-12-20,St. Thomas-Minnesota Tommies,UC Riverside Highlanders,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,3.22801030350062,-1.2364448520656468,4.464455155566267,,,,,,,,,
401823538,2025-12-20,California Baptist Lancers,Sacramento State Hornets,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,-1.7165045019023824,-1.8338717625176448,0.11736726061526248,,,,,,,,,
401817474,2025-12-20,Colorado Buffaloes,Stanford Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,True,,,,,,,,,,,9.69206927548102,5.001910920875994,4.690158354605026,,,,,,,,,
401812582,2025-12-20,Rutgers Scarlet Knights,Pennsylvania Quakers,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,9.720039823352574,1.6979093852147575,8.022130438137816,,,,,,,,,
401822874,2025-12-20,Georgetown Hoyas,Xavier Musketeers,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,4.890755050089343,12.880591376399044,-7.989836326309701,,,,,,,,,
401822873,2025-12-20,Creighton Bluejays,Marquette Golden Eagles,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,14.514109727841817,13.888431375083924,0.6256783527578929,,,,,,,,,
401820490,2025-12-20,Texas A&M-Corpus Christi Islanders,Southwestern Adventist Knights,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,-0.2860840473683518,,,,,,,,,,,
401829327,2025-12-20,New Mexico Lobos,San José State Spartans,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,5.800731429527435,-4.537320830504982,10.338052260032416,,,,,,,,,
401824074,2025-12-20,Pepperdine Waves,Rice Owls,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,0.0256084716838381,1.0209019071025027,-0.9952934354186647,,,,,,,,,
401824030,2025-12-20,Weber State Wildcats,Utah Tech Trailblazers,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,1.471856844703044,-0.4026590839322336,1.8745159286352777,,,,,,,,,
401823820,2025-12-20,Nevada Wolf Pack,Boise State Broncos,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,False,,,,,,,,,,,10.02643297226562,4.921169528817633,5.1052634434479875,,,,,,,,,
401823768,2025-12-20,Arizona Wildcats,San Diego State Aztecs,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,False,False,True,,,,,,,,,,,19.27645418837973,12.57323718127354,6.70321700710619,,,,,,,,,
