date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end,mu_home_poss_seg,mu_away_poss_seg,mu_total_poss_seg,q10_total_poss_seg,q50_total_poss_seg,q90_total_poss_seg,mu_home_tov_seg,mu_away_tov_seg,mu_total_tov_seg,q10_total_tov_seg,q50_total_tov_seg,q90_total_tov_seg,mu_home_fta_seg,mu_away_fta_seg,mu_total_fta_seg,q10_total_fta_seg,q50_total_fta_seg,q90_total_fta_seg,mu_home_fga2_seg,mu_away_fga2_seg,mu_total_fga2_seg,q10_total_fga2_seg,q50_total_fga2_seg,q90_total_fga2_seg,mu_home_fga3_seg,mu_away_fga3_seg,mu_total_fga3_seg,q10_total_fga3_seg,q50_total_fga3_seg,q90_total_fga3_seg
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,9.35575,9.59775,18.9535,-0.242,5.0,9.0,14.0,5.0,9.0,14.0,13.0,19.0,26.0,-6.0,0.0,6.0,43.13125,44.14625,85.36530362239802,-1.015,32.0,43.0,55.0,33.0,44.0,56.0,65.68244829236892,85.03218430296539,106.4887264958617,-14.0,-1.0,12.0,9.08675,9.03825,18.125,13.0,18.0,24.0,1.62125,1.58825,3.2095,1.0,3.0,6.0,1.715,1.72425,3.43925,1.0,3.0,6.0,4.229,4.22825,8.45725,5.0,8.0,12.0,2.37675,2.3355,4.71225,2.0,4.5,8.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,9.12175,9.22775,18.3495,-0.106,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,52.253,53.374,103.6270496420506,-1.121,41.0,52.0,64.0,42.0,53.0,65.0,80.18933898199238,102.88881100318532,127.80189538897794,-16.0,-1.0,14.0,8.8685,8.90675,17.77525,12.0,18.0,24.0,1.54675,1.54075,3.0875,1.0,3.0,5.0,1.7255,1.68275,3.40825,1.0,3.0,6.0,4.14375,4.1255,8.26925,5.0,8.0,12.0,2.355,2.39725,4.75225,2.0,5.0,8.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,9.40675,9.53825,18.945,-0.1315,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,26.0,-6.0,0.0,6.0,61.65975,62.91225,122.23419665499262,-1.2525,49.0,61.0,75.0,50.0,63.0,76.0,103.76967680230136,121.75457787570454,140.05989749600724,-17.0,-1.0,15.0,9.059,9.10275,18.16175,13.0,18.0,24.0,1.58675,1.6075,3.19425,1.0,3.0,5.0,1.73175,1.71975,3.4515,1.0,3.0,6.0,4.25575,4.277,8.53275,5.0,8.0,13.0,2.4065,2.3885,4.795,2.0,5.0,8.0
2026-02-09,401820818,Kansas Jayhawks,Arizona Wildcats,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,2.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,10.3605,10.58825,20.94875,-0.22775,6.0,10.0,15.0,6.0,10.0,15.0,14.0,21.0,28.0,-6.0,0.0,6.0,72.02025,73.5005,145.52075,-1.48025,58.900000000000034,72.0,86.0,60.0,73.0,87.09999999999991,123.0,145.0,168.0,-18.09999999999997,-2.0,16.0,10.21,10.1765,20.3865,14.0,20.0,27.0,1.7545,1.787,3.5415,1.0,3.0,6.0,1.92575,1.87925,3.805,1.0,4.0,7.0,4.71775,4.78875,9.5065,6.0,9.0,14.0,2.6815,2.657,5.3385,3.0,5.0,8.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,11.10525,11.20175,22.307,-0.0965,7.0,11.0,16.0,7.0,11.0,16.0,15.0,22.0,29.0,-6.0,0.0,6.0,11.10525,11.20175,22.073481993278943,-0.0965,7.0,11.0,16.0,7.0,11.0,16.0,14.76648199327895,21.76648199327895,28.76648199327895,-6.0,0.0,6.0,11.0705,10.98325,22.05375,16.0,22.0,28.0,1.94,1.81975,3.75975,1.0,4.0,6.0,2.103,2.0995,4.2025,2.0,4.0,7.0,5.12925,5.176,10.30525,6.0,10.0,15.0,2.9125,2.92175,5.83425,3.0,6.0,9.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,11.399,11.3715,22.7705,0.0275,7.0,11.0,16.0,7.0,11.0,16.0,16.0,23.0,30.0,-6.0,0.0,6.0,22.50425,22.57325,44.492686208780114,-0.069,15.0,22.0,30.0,16.0,22.0,30.0,33.41518620878012,44.41518620878012,55.41518620878012,-9.0,0.0,9.0,11.18875,11.272,22.46075,17.0,22.0,28.0,1.9725,1.85975,3.83225,1.0,4.0,6.0,2.12575,2.16925,4.295,1.0,4.0,7.0,5.21875,5.24025,10.459,6.0,10.0,15.0,2.9345,3.00125,5.93575,3.0,6.0,9.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,11.82475,11.8445,23.66925,-0.01975,7.0,12.0,17.0,7.0,12.0,17.0,17.0,23.0,31.0,-6.0,0.0,6.0,34.329,34.41775,67.38397375761463,-0.08875,25.0,34.0,44.0,25.0,34.0,44.0,52.63722375761463,67.63722375761463,82.63722375761463,-12.0,0.0,11.0,11.67325,11.6725,23.34575,17.0,23.0,30.0,2.0205,1.95075,3.97125,2.0,4.0,7.0,2.249,2.26825,4.51725,2.0,4.0,8.0,5.464,5.5115,10.9755,7.0,11.0,16.0,3.0635,3.13275,6.19625,3.0,6.0,9.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,12.0605,12.18825,24.24875,-0.12775,7.0,12.0,17.0,7.0,12.0,17.0,17.0,24.0,32.0,-7.0,0.0,6.0,46.3895,46.606,93.28549203532388,-0.2165,35.0,46.0,58.0,35.0,46.0,59.0,74.28999203532388,93.28999203532388,112.28999203532388,-14.0,0.0,14.0,11.9995,12.00425,24.00375,18.0,24.0,30.0,2.095,1.9935,4.0885,2.0,4.0,7.0,2.28925,2.3375,4.62675,2.0,4.0,8.0,5.64325,5.70725,11.3505,7.0,11.0,16.0,3.15475,3.18025,6.335,3.0,6.0,10.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,6.46825,6.491,12.95925,-0.02275,3.0,6.0,10.0,3.0,6.0,10.0,8.0,13.0,18.0,-5.0,0.0,5.0,52.85775,53.097,104.13464725308606,-0.23925,41.0,53.0,65.0,41.0,53.0,65.0,82.89606065696859,104.13899048526524,125.38192031356184,-15.0,0.0,14.0,6.055,6.0635,12.1185,8.0,12.0,17.0,1.07625,1.00525,2.0815,0.0,2.0,4.0,1.172,1.143,2.315,0.0,2.0,5.0,2.87825,2.87875,5.757,3.0,6.0,9.0,1.57625,1.63975,3.216,1.0,3.0,6.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,6.3315,6.396,12.7275,-0.0645,3.0,6.0,10.0,3.0,6.0,10.0,7.900000000000034,12.0,18.0,-5.0,0.0,5.0,59.18925,59.493,116.86648690342668,-0.30375,47.0,59.0,71.0,47.0,59.0,72.0,93.61656371119172,117.102423367785,140.58828302437826,-16.0,0.0,15.0,5.922,5.898,11.82,7.0,12.0,17.0,1.02625,0.9575,1.98375,0.0,2.0,4.0,1.1215,1.15025,2.27175,0.0,2.0,4.0,2.73825,2.78,5.51825,3.0,5.0,9.0,1.575,1.6245,3.1995,1.0,3.0,6.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,6.48325,6.5545,13.03775,-0.07125,3.0,6.0,10.0,3.0,6.0,10.0,8.0,13.0,19.0,-5.0,0.0,5.0,65.6725,66.0475,126.4188942401295,-0.375,53.0,66.0,78.09999999999991,54.0,66.0,79.0,108.78479111274588,126.44927363924955,144.11375616575322,-17.0,0.0,16.0,6.05,6.093,12.143,8.0,12.0,17.0,1.056,1.01675,2.07275,0.0,2.0,4.0,1.16925,1.1845,2.35375,0.0,2.0,5.0,2.827,2.87575,5.70275,3.0,6.0,9.0,1.635,1.625,3.26,1.0,3.0,6.0
2026-02-09,401822937,St. John's Red Storm,Xavier Musketeers,2026-02-09 18:30,2026-02-09T23:30:00Z,EST,15.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,7.36325,7.29975,14.663,0.0635,4.0,7.0,11.0,4.0,7.0,11.0,9.0,14.0,21.0,-5.0,0.0,5.0,73.03575,73.34725,146.383,-0.3115,60.0,73.0,87.0,60.0,73.0,87.0,125.0,146.0,167.0,-17.0,0.0,17.0,6.8065,6.779,13.5855,9.0,13.0,18.0,1.1675,1.12025,2.28775,0.0,2.0,4.0,1.24825,1.25825,2.5065,0.0,2.0,5.0,3.128,3.16475,6.29275,3.0,6.0,10.0,1.79425,1.77725,3.5715,1.0,3.0,6.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,8.09725,8.17175,16.269,-0.0745,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,8.09725,8.17175,16.035481993278943,-0.0745,4.0,8.0,12.0,4.0,8.0,12.0,9.76648199327895,15.76648199327895,22.76648199327895,-5.0,0.0,5.0,8.281,8.3665,16.6475,11.0,16.0,22.0,1.4485,1.48375,2.93225,1.0,3.0,5.0,1.56925,1.585,3.15425,1.0,3.0,6.0,3.92475,3.8925,7.81725,4.0,8.0,12.0,2.19575,2.181,4.37675,2.0,4.0,7.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,8.18225,8.42325,16.6055,-0.241,4.0,8.0,12.0,4.0,8.0,13.0,11.0,16.0,23.0,-6.0,0.0,5.0,16.2795,16.595,32.28968620878011,-0.3155,10.0,16.0,23.0,10.0,16.0,23.0,22.415186208780124,32.41518620878012,42.41518620878012,-8.0,0.0,8.0,8.526,8.45,16.976,12.0,17.0,23.0,1.49275,1.5125,3.00525,1.0,3.0,5.0,1.58525,1.6245,3.20975,1.0,3.0,6.0,3.932,3.96425,7.89625,4.0,8.0,12.0,2.24275,2.25025,4.493,2.0,4.0,7.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.48325,8.738,17.22125,-0.25475,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-6.0,0.0,5.0,24.76275,25.333,48.732973757614616,-0.57025,16.0,24.0,34.0,17.0,25.0,34.0,34.63722375761463,48.63722375761463,62.63722375761463,-10.0,-1.0,9.0,8.81875,8.81,17.62875,12.0,17.5,23.0,1.58325,1.50825,3.0915,1.0,3.0,6.0,1.65625,1.63,3.28625,1.0,3.0,6.0,4.1475,4.12875,8.27625,5.0,8.0,12.0,2.308,2.3535,4.6615,2.0,4.0,8.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.81275,9.021,17.83375,-0.20825,5.0,9.0,13.0,5.0,9.0,13.0,11.0,18.0,25.0,-6.0,0.0,5.0,33.5755,34.354,68.21949203532387,-0.7785,23.0,33.0,45.0,24.0,34.0,45.0,50.28999203532388,67.28999203532388,86.28999203532388,-13.0,-1.0,11.0,9.06625,9.0655,18.13175,13.0,18.0,24.0,1.57275,1.5725,3.14525,1.0,3.0,6.0,1.72825,1.6875,3.41575,1.0,3.0,6.0,4.1835,4.2185,8.402,5.0,8.0,12.0,2.391,2.36275,4.75375,2.0,5.0,8.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,8.055,8.132,16.187,-0.077,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,41.6305,42.486,81.03312043038912,-0.8555,31.0,41.0,53.0,31.0,42.0,54.0,60.6143864693705,80.85731629766715,101.31385849056346,-14.0,-1.0,12.0,7.77775,7.89,15.66775,10.0,15.0,21.0,1.36275,1.39075,2.7535,1.0,3.0,5.0,1.507,1.51525,3.02225,1.0,3.0,6.0,3.66925,3.62575,7.295,4.0,7.0,11.0,1.9805,2.061,4.0415,2.0,4.0,7.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,7.9595,7.98425,15.94375,-0.02475,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,49.59,50.47025,95.71793325803282,-0.88025,38.0,49.0,61.0,39.0,50.0,62.0,73.05321533599557,95.53907499258884,119.45215937838148,-15.0,-1.0,13.0,7.718,7.6815,15.3995,10.0,15.0,21.0,1.35575,1.33675,2.6925,1.0,3.0,5.0,1.477,1.40675,2.88375,1.0,3.0,5.0,3.55775,3.61025,7.168,4.0,7.0,11.0,2.047,2.026,4.073,2.0,4.0,7.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,8.09175,8.17625,16.268,-0.0845,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,57.68175,58.6465,114.21309110337576,-0.96475,45.0,58.0,70.0,46.0,59.0,71.0,96.19121411666065,113.85569664316432,132.16101626346702,-16.0,-1.0,14.0,7.8475,7.84625,15.69375,10.0,16.0,21.0,1.36375,1.37825,2.742,1.0,3.0,5.0,1.5035,1.5085,3.012,1.0,3.0,6.0,3.707,3.6795,7.3865,4.0,7.0,11.0,2.09775,2.04175,4.1395,2.0,4.0,7.0
2026-02-09,401825505,Indiana Hoosiers,Oregon Ducks,2026-02-09 20:30,2026-02-10T01:30:00Z,EST,11.5,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,9.11425,9.11275,18.227,0.0015,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-5.0,0.0,5.0,66.796,67.75925,134.55525,-0.96325,53.0,67.0,80.0,54.0,68.0,82.0,113.0,134.0,157.0,-18.0,-1.0,15.0,8.806,8.7315,17.5375,12.0,17.0,23.0,1.543,1.539,3.082,1.0,3.0,5.0,1.682,1.6695,3.3515,1.0,3.0,6.0,4.078,4.086,8.164,5.0,8.0,12.0,2.302,2.32425,4.62625,2.0,4.0,8.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,8.249,8.246,16.495,0.003,4.0,8.0,13.0,4.0,8.0,13.0,10.0,16.0,23.0,-5.0,0.0,5.0,8.249,8.246,16.26148199327895,0.003,4.0,8.0,13.0,4.0,8.0,13.0,9.76648199327895,15.76648199327895,22.76648199327895,-5.0,0.0,5.0,8.50425,8.46925,16.9735,11.0,17.0,23.0,1.471,1.4675,2.9385,1.0,3.0,5.0,1.6195,1.593,3.2125,1.0,3.0,6.0,3.95275,3.94575,7.8985,4.0,8.0,12.0,2.24675,2.216,4.46275,2.0,4.0,7.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,8.44825,8.46925,16.9175,-0.021,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-5.0,0.0,5.0,16.69725,16.71525,32.827686208780115,-0.018,10.0,16.0,24.0,10.0,16.0,23.0,22.415186208780124,32.41518620878012,43.41518620878012,-8.0,0.0,8.0,8.597,8.68275,17.27975,12.0,17.0,23.0,1.539,1.5135,3.0525,1.0,3.0,5.0,1.662,1.654,3.316,1.0,3.0,6.0,4.0665,4.07825,8.14475,4.0,8.0,12.0,2.253,2.22325,4.47625,2.0,4.0,7.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,8.74475,8.80175,17.5465,-0.057,5.0,8.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-5.099999999999966,0.0,5.0,25.442,25.517,49.596223757614624,-0.075,17.0,25.0,34.0,17.0,25.0,34.0,35.63722375761463,48.63722375761463,64.63722375761463,-10.0,0.0,10.0,9.01225,8.96375,17.976,13.0,18.0,24.0,1.5525,1.56275,3.11525,1.0,3.0,5.0,1.701,1.712,3.413,1.0,3.0,6.0,4.13575,4.19925,8.335,5.0,8.0,12.0,2.37525,2.3635,4.73875,2.0,5.0,8.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,8.99125,9.09525,18.0865,-0.104,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-6.0,0.0,6.0,34.43325,34.61225,69.33549203532387,-0.179,24.0,34.0,46.0,24.0,34.0,45.0,51.28999203532388,68.28999203532388,87.28999203532388,-12.0,0.0,12.0,9.28625,9.284,18.57025,13.0,18.0,25.0,1.6245,1.61875,3.24325,1.0,3.0,6.0,1.748,1.7845,3.5325,1.0,3.0,6.0,4.37425,4.38125,8.7555,5.0,9.0,13.0,2.44325,2.45825,4.9015,2.0,5.0,8.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,9.06675,9.053,18.11975,0.01375,5.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-5.0,0.0,6.0,43.5,43.66525,85.02163132689984,-0.16525,32.0,43.0,56.0,32.900000000000034,43.0,55.0,64.36202974546939,84.8185719383657,106.5887264958616,-14.0,0.0,13.0,8.885,8.84775,17.73275,12.0,17.0,24.0,1.5545,1.528,3.0825,1.0,3.0,5.0,1.664,1.68175,3.34575,1.0,3.0,6.0,4.10825,4.164,8.27225,5.0,8.0,12.0,2.345,2.259,4.604,2.0,4.0,8.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,8.8185,8.94825,17.76675,-0.12975,5.0,9.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,52.3185,52.6135,102.46920505105425,-0.295,40.0,52.0,65.0,40.900000000000034,52.0,65.0,78.54850188819333,101.46158627398596,127.80189538897794,-15.0,0.0,14.0,8.7175,8.711,17.4285,12.0,17.0,23.0,1.54175,1.512,3.05375,1.0,3.0,5.0,1.63825,1.62775,3.266,1.0,3.0,6.0,4.0835,4.06975,8.15325,4.0,8.0,12.0,2.29025,2.2745,4.56475,2.0,4.0,8.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,7,2,30,35,9.0935,9.1215,18.215,-0.028,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,61.412,61.735,120.76076163928307,-0.323,48.0,61.0,75.0,49.0,62.0,75.0,101.7148518574414,120.56695612982485,140.60668214808794,-17.0,0.0,16.0,8.87275,8.878,17.75075,12.0,18.0,24.0,1.546,1.55825,3.10425,1.0,3.0,5.0,1.66725,1.65675,3.324,1.0,3.0,6.0,4.15825,4.19125,8.3495,5.0,8.0,12.0,2.33525,2.36775,4.703,2.0,5.0,8.0
2026-02-09,401827031,Southern Jaguars,Alabama State Hornets,2026-02-09 21:00,2026-02-10T02:00:00Z,EST,7.0,spread,base,4,4,10bd9d660db9,1eda605b8ee7,8,2,35,40,10.14375,10.06325,20.207,0.0805,6.0,10.0,15.0,6.0,10.0,15.0,13.0,20.0,27.0,-6.0,0.0,6.0,71.55575,71.79825,143.354,-0.2425,57.0,71.0,87.0,58.0,72.0,87.0,120.0,143.0,168.0,-18.0,0.0,17.0,9.797,9.8355,19.6325,14.0,19.0,26.0,1.70225,1.73175,3.434,1.0,3.0,6.0,1.8745,1.85075,3.72525,1.0,3.0,7.0,4.58975,4.62775,9.2175,5.0,9.0,13.0,2.5955,2.57975,5.17525,2.0,5.0,8.0
2026-02-09,401827076,Florida A&M Rattlers,Prairie View A&M Panthers,,,,0.9846373280942942,expected,base,4,4,10bd9d660db9,1eda605b8ee7,1,1,0,5,8.522,8.50275,17.02475,0.01925,4.0,8.0,13.0,4.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,8.522,8.50275,16.79123199327895,0.01925,4.0,8.0,13.0,4.0,8.0,13.0,10.76648199327895,16.76648199327895,23.76648199327895,-5.0,0.0,5.0,8.68825,8.71725,17.4055,12.0,17.0,23.0,1.52775,1.5315,3.05925,1.0,3.0,5.0,1.65725,1.658,3.31525,1.0,3.0,6.0,4.05525,4.0045,8.05975,4.0,8.0,12.0,2.29325,2.3415,4.63475,2.0,4.0,8.0
2026-02-09,401827076,Florida A&M Rattlers,Prairie View A&M Panthers,,,,0.9846373280942942,expected,base,4,4,10bd9d660db9,1eda605b8ee7,2,1,5,10,8.72925,8.5665,17.29575,0.16275,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-5.0,0.0,6.0,17.25125,17.06925,33.73568620878012,0.182,11.0,17.0,24.0,11.0,17.0,24.0,23.415186208780124,33.41518620878012,44.41518620878012,-8.0,0.0,8.0,8.823,8.7795,17.6025,12.0,18.0,23.0,1.5495,1.55875,3.10825,1.0,3.0,5.0,1.67675,1.69575,3.3725,1.0,3.0,6.0,4.16075,4.08575,8.2465,4.0,8.0,12.0,2.296,2.33475,4.63075,2.0,4.0,8.0
2026-02-09,401827076,Florida A&M Rattlers,Prairie View A&M Panthers,,,,0.9846373280942942,expected,base,4,4,10bd9d660db9,1eda605b8ee7,3,1,10,15,9.042,8.961,18.003,0.081,5.0,9.0,14.0,5.0,9.0,13.0,11.900000000000034,18.0,25.0,-5.0,0.0,6.0,26.29325,26.03025,50.960723757614616,0.263,18.0,26.0,35.0,17.900000000000034,26.0,35.0,36.63722375761463,50.63722375761463,65.63722375761463,-10.0,0.0,11.0,9.2245,9.17925,18.40375,13.0,18.0,24.0,1.60375,1.5895,3.19325,1.0,3.0,6.0,1.74975,1.76425,3.514,1.0,3.0,6.0,4.304,4.27625,8.58025,5.0,8.0,13.0,2.3915,2.4055,4.797,2.0,5.0,8.0
2026-02-09,401827076,Florida A&M Rattlers,Prairie View A&M Panthers,,,,0.9846373280942942,expected,base,4,4,10bd9d660db9,1eda605b8ee7,4,1,15,20,9.293,9.1525,18.4455,0.1405,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,6.0,35.58625,35.18275,71.05899203532387,0.4035,24.0,35.0,47.0,24.0,35.0,46.0,52.28999203532388,71.28999203532388,89.28999203532388,-12.0,0.0,13.0,9.43075,9.4905,18.92125,13.0,19.0,25.0,1.66375,1.6465,3.31025,1.0,3.0,6.0,1.79875,1.8115,3.61025,1.0,3.0,6.0,4.393,4.41075,8.80375,5.0,9.0,13.0,2.48675,2.5165,5.00325,2.0,5.0,8.0
2026-02-09,401827076,Florida A&M Rattlers,Prairie View A&M Panthers,,,,0.9846373280942942,expected,base,4,4,10bd9d660db9,1eda605b8ee7,5,2,20,25,9.42625,9.335,18.76125,0.09125,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,26.0,-6.0,0.0,6.0,45.0125,44.51775,87.82037123321948,0.49475,33.0,45.0,57.0,33.0,44.0,56.0,66.78925447466875,87.24579666756506,109.8091450427612,-13.0,0.0,14.0,9.122,8.99775,18.11975,12.0,18.0,24.0,1.586,1.61,3.196,1.0,3.0,6.0,1.73975,1.72325,3.463,1.0,3.0,6.0,4.22025,4.209,8.42925,5.0,8.0,12.0,2.38,2.39125,4.77125,2.0,5.0,8.0
2026-02-09,401827076,Florida A&M Rattlers,Prairie View A&M Panthers,,,,0.9846373280942942,expected,base,4,4,10bd9d660db9,1eda605b8ee7,6,2,25,30,9.164,9.0465,18.2105,0.1175,5.0,9.0,14.0,5.0,9.0,13.0,12.0,18.0,25.0,-5.0,0.0,6.0,54.1765,53.56425,106.14543486369354,0.61225,42.0,54.0,67.0,41.0,53.0,66.0,81.40295134659205,106.31603573238468,131.442732482777,-14.0,1.0,15.099999999999907,8.75825,8.813,17.57125,12.0,17.0,24.0,1.54575,1.52475,3.0705,1.0,3.0,5.0,1.70225,1.70325,3.4055,1.0,3.0,6.0,4.13175,4.11,8.24175,5.0,8.0,12.0,2.2745,2.315,4.5895,2.0,4.0,7.0
