game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,DraftKings,2025-11-15 16:53:27.002321+00:00,-105.0,-115.0,1.5,142.5,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,BetMGM,2025-11-15 16:53:27.002321+00:00,-102.0,-118.0,1.5,142.5,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,Bovada,2025-11-15 16:53:27.002321+00:00,-105.0,-115.0,1.0,142.0,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,BetRivers,2025-11-15 16:53:27.002321+00:00,-106.0,-118.0,1.0,141.5,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401812919,2025,2025-11-15,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,0,0,,,,,False,Capital One Arena,espn,2025-11-15,clemson__georgetownhoyas,012ebd70ff82139a83b970ec69904be9,BetUS,2025-11-15 16:53:27.002321+00:00,100.0,-120.0,1.0,142.0,2025-11-15 17:00:00+00:00,Georgetown Hoyas,Clemson Tigers,2025-11-15,clemson__georgetownhoyas
401817144,2025,2025-11-15,2025-11-15 23:00:00+00:00,George Washington Revolutionaries,Old Dominion Monarchs,0,0,,,,,False,Charles E. Smith Center,espn,2025-11-15,georgewashingtonrevolutionaries__olddominion,,,,,,,,,,,,
401824898,2025,2025-11-15,2025-11-16 04:59:00+00:00,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,0,0,,,,,False,Stan Sheriff Center,espn,2025-11-15,hawaiirainbow__utahtechtrailblazers,,,,,,,,,,,,
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,FanDuel,2025-11-15 16:53:27.002321+00:00,-10000.0,2400.0,-22.5,143.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,-22.0,143.0,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,-22.0,143.0,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,Caesars,2025-11-15 16:53:27.002321+00:00,,,-22.0,143.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,DraftKings,2025-11-15 16:53:27.002321+00:00,-3600.0,1500.0,-22.5,143.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,Bovada,2025-11-15 16:53:27.002321+00:00,,,-22.5,144.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,BetMGM,2025-11-15 16:53:27.002321+00:00,,,-22.5,143.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,BetUS,2025-11-15 16:53:27.002321+00:00,,,-22.0,143.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401819884,2025,2025-11-15,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,0,0,,,,,False,Allen Fieldhouse,espn,2025-11-15,kansas__princeton,26b76d6cf08473bb4ba76c0cc0d90c83,BetRivers,2025-11-15 16:53:27.002321+00:00,,,-23.0,144.5,2025-11-15 19:00:00+00:00,Kansas Jayhawks,Princeton Tigers,2025-11-15,kansas__princeton
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,FanDuel,2025-11-15 16:53:27.002321+00:00,-385.0,300.0,-7.5,146.5,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-400.0,316.0,-8.0,145.5,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,Caesars,2025-11-15 16:53:27.002321+00:00,-400.0,310.0,-7.5,145.5,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,-400.0,316.0,-8.0,145.5,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,DraftKings,2025-11-15 16:53:27.002321+00:00,-380.0,300.0,-7.5,145.5,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,BetMGM,2025-11-15 16:53:27.002321+00:00,-375.0,290.0,-7.5,145.5,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,BetRivers,2025-11-15 16:53:27.002321+00:00,-360.0,265.0,-7.5,146.0,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,BetUS,2025-11-15 16:53:27.002321+00:00,-400.0,320.0,-7.5,146.0,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401822179,2025,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,0,0,,,,,True,Xfinity Mobile Arena,espn,2025-11-15,lasalle__pennstatenittany,8620f0a7ba1f26be145a2621c08f3bb6,Bovada,2025-11-15 16:53:27.002321+00:00,-400.0,300.0,-7.5,146.0,2025-11-15 18:00:07+00:00,Penn State Nittany Lions,La Salle Explorers,2025-11-15,lasalle__pennstatenittany
401824948,2025,2025-11-15,2025-11-15 22:00:00+00:00,Lipscomb Bisons,Bryan (TN) Lions,0,0,,,,,False,Allen Arena,espn,2025-11-15,bryantn__lipscomb,,,,,,,,,,,,
401812354,2025,2025-11-15,2025-11-16 00:00:00+00:00,Long Island University Sharks,James Madison Dukes,0,0,,,,,False,Steinberg Wellness Center,espn,2025-11-15,jamesmadison__longisland,,,,,,,,,,,,
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,DraftKings,2025-11-15 16:53:27.002321+00:00,-1450.0,850.0,-15.5,147.5,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,-15.5,147.0,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,-15.5,147.0,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,BetMGM,2025-11-15 16:53:27.002321+00:00,-1600.0,875.0,-15.5,147.5,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,FanDuel,2025-11-15 16:53:27.002321+00:00,-2200.0,980.0,-15.5,147.5,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,BetRivers,2025-11-15 16:53:27.002321+00:00,-2000.0,750.0,-16.0,148.5,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,Bovada,2025-11-15 16:53:27.002321+00:00,,,-15.0,147.5,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401820606,2025,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,0,0,,,,,False,Joan Perry Brock Center,espn,2025-11-15,binghamton__longwood,479fdf00a705c450fea4e84c1aa6db5d,Caesars,2025-11-15 16:53:27.002321+00:00,-1400.0,800.0,-15.5,147.0,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,2025-11-15,binghamton__longwood
401826897,2025,2025-11-15,2025-11-16 00:00:00+00:00,Louisiana Tech Bulldogs,Jackson State Tigers,0,0,,,,,False,Thomas Assembly Center,espn,2025-11-15,jacksonstate__louisianatech,,,,,,,,,,,,
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,FanDuel,2025-11-15 16:53:27.002321+00:00,,,-31.5,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,-31.0,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,-31.0,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,Caesars,2025-11-15 16:53:27.002321+00:00,,,-31.5,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,DraftKings,2025-11-15 16:53:27.002321+00:00,-100000.0,5000.0,-31.5,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,BetMGM,2025-11-15 16:53:27.002321+00:00,,,-31.5,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,Bovada,2025-11-15 16:53:27.002321+00:00,,,-31.5,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,BetRivers,2025-11-15 16:53:27.002321+00:00,,,-31.5,176.0,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401817242,2025,2025-11-15,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,0,0,,,,,False,KFC Yum! Center,espn,2025-11-15,louisville__ohio,78c491e6032b017351d37d7e846bcd6a,BetUS,2025-11-15 16:53:27.002321+00:00,,,-31.0,175.5,2025-11-15 17:00:00+00:00,Louisville Cardinals,Ohio Bobcats,2025-11-15,louisville__ohio
401820185,2025,2025-11-15,2025-11-15 19:00:00+00:00,Loyola Maryland Greyhounds,Stonehill Skyhawks,0,0,,,,,True,Leo D. Mahoney Arena,espn,2025-11-15,loyolamaryland__stonehillskyhawks,,,,,,,,,,,,
401830343,2025,2025-11-15,2025-11-16 02:30:00+00:00,Manhattan Jaspers,Mississippi Valley State Delta Devils,0,0,,,,,True,Stan Sheriff Center,espn,2025-11-15,manhattan__mississippivalleystatedeltadevils,,,,,,,,,,,,
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,FanDuel,2025-11-15 16:53:27.002321+00:00,-385.0,300.0,-7.5,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,LowVig.ag,2025-11-15 16:53:27.002321+00:00,-380.0,303.0,-9.0,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,-400.0,316.0,-9.0,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,Caesars,2025-11-15 16:53:27.002321+00:00,-385.0,300.0,-8.5,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,DraftKings,2025-11-15 16:53:27.002321+00:00,-380.0,300.0,-8.5,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,BetMGM,2025-11-15 16:53:27.002321+00:00,-375.0,290.0,-8.5,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,Bovada,2025-11-15 16:53:27.002321+00:00,-390.0,295.0,-8.5,145.0,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,BetUS,2025-11-15 16:53:27.002321+00:00,-400.0,320.0,-8.5,146.0,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401823024,2025,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,0,0,,,,,False,Fiserv Forum,espn,2025-11-15,marquettegolden__marylandterrapins,9572200eb7973686572f8d2b2a002f63,BetRivers,2025-11-15 16:53:27.002321+00:00,-360.0,270.0,-8.0,145.5,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,2025-11-15,marquettegolden__marylandterrapins
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,DraftKings,2025-11-15 16:53:27.002321+00:00,-340.0,270.0,-7.5,145.5,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,-7.5,146.5,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,-7.5,146.5,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,BetMGM,2025-11-15 16:53:27.002321+00:00,-325.0,260.0,-7.5,146.5,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,FanDuel,2025-11-15 16:53:27.002321+00:00,-355.0,270.0,-7.5,146.5,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,BetRivers,2025-11-15 16:53:27.002321+00:00,-400.0,280.0,-7.5,146.5,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,Bovada,2025-11-15 16:53:27.002321+00:00,-350.0,275.0,-7.5,146.0,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401813275,2025,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,0,0,,,,,False,Mercyhurst Athletic Center,espn,2025-11-15,mercyhurst__morganstate,5f0bd06c2e584b3d66e3f44f694bbaa0,Caesars,2025-11-15 16:53:27.002321+00:00,-345.0,270.0,-7.5,146.0,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan St Bears,2025-11-15,mercyhurst__morganstate
401827235,2025,2025-11-15,2025-11-16 02:00:00+00:00,Minnesota Golden Gophers,Green Bay Phoenix,0,0,,,,,False,Williams Arena,espn,2025-11-15,greenbayphoenix__minnesotagolden,,,,,,,,,,,,
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,2025-11-15,mississippistate__selouisiana,96758c3c10286b661aadd3b924858134,DraftKings,2025-11-15 16:53:27.002321+00:00,,,-28.5,150.5,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,2025-11-15,mississippistate__selouisiana
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,2025-11-15,mississippistate__selouisiana,96758c3c10286b661aadd3b924858134,BetOnline.ag,2025-11-15 16:53:27.002321+00:00,,,-29.0,150.0,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,2025-11-15,mississippistate__selouisiana
401808951,2025,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,0,0,,,,,False,Humphrey Coliseum,espn,2025-11-15,mississippistate__selouisiana,96758c3c10286b661aadd3b924858134,LowVig.ag,2025-11-15 16:53:27.002321+00:00,,,-29.0,150.0,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,2025-11-15,mississippistate__selouisiana
