game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,start_time_display,display_time_str,display_date
401807730,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Austin Peay Governors,North Alabama Lions,0,0,,,,,False,F&M Bank Arena,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401807727,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 16:00,CST,Lipscomb Bisons,Central Arkansas Bears,0,0,,,,,False,Allen Arena,2026-02-07T22:00:00Z,2026-02-07 16:00 CST,2026-02-07 16:00 CST,2026-02-07
401827075,2026,2026-02-07,2026-02-07 22:30:00+00:00,2026-02-07 16:30,CST,Bethune-Cookman Wildcats,Prairie View A&M Panthers,0,0,,,,,False,Moore Gymnasium (FL),2026-02-07T22:30:00Z,2026-02-07 16:30 CST,2026-02-07 16:30 CST,2026-02-07
401829233,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Oregon State Beavers,Gonzaga Bulldogs,0,0,,,,,False,Gill Coliseum,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401845848,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Troy Trojans,Akron Zips,0,0,,,,,False,Trojan Arena,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401829502,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Florida A&M Rattlers,Texas Southern Tigers,0,0,,,,,False,Al Lawson Center,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401829237,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Washington State Cougars,Santa Clara Broncos,0,0,,,,,False,Beasley Coliseum,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401827146,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Mississippi Valley State Delta Devils,Jackson State Tigers,0,0,,,,,False,R.W. Harrison HPER Complex,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401827030,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Southern Jaguars,Alabama A&M Bulldogs,0,0,,,,,False,F.G. Clark Activity Center,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401822933,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Creighton Bluejays,Seton Hall Pirates,0,0,,,,,False,CHI Health Center Omaha,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401818412,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,South Dakota State Jackrabbits,South Dakota Coyotes,0,0,,,,,False,First Bank & Trust Arena,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401809360,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Samford Bulldogs,Mercer Bears,0,0,,,,,False,Pete Hanna Center,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401808971,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Stephen F. Austin Lumberjacks,Lamar Cardinals,0,0,,,,,False,William R. Johnson Coliseum,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401808911,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,New Orleans Privateers,UT Rio Grande Valley Vaqueros,0,0,,,,,False,Lakefront Arena,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401808716,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,East Texas A&M Lions,Northwestern State Demons,0,0,,,,,False,The Field House,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401808496,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Idaho State Bengals,Northern Colorado Bears,0,0,,,,,False,Reed Gym,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401808480,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,Montana Grizzlies,Idaho Vandals,0,0,,,,,False,Dahlberg Arena,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401808221,2026,2026-02-07,2026-02-07 23:00:00+00:00,2026-02-07 17:00,CST,LSU Tigers,Georgia Bulldogs,0,0,,,,,False,Pete Maravich Assembly Center,2026-02-07T23:00:00Z,2026-02-07 17:00 CST,2026-02-07 17:00 CST,2026-02-07
401820724,2026,2026-02-07,2026-02-07 23:30:00+00:00,2026-02-07 17:30,CST,North Carolina Tar Heels,Duke Blue Devils,0,0,,,,,False,Dean E. Smith Center,2026-02-07T23:30:00Z,2026-02-07 17:30 CST,2026-02-07 17:30 CST,2026-02-07
401829688,2026,2026-02-07,2026-02-07 23:30:00+00:00,2026-02-07 17:30,CST,Arkansas-Pine Bluff Golden Lions,Alcorn State Braves,0,0,,,,,False,H.O. Clemmons Arena,2026-02-07T23:30:00Z,2026-02-07 17:30 CST,2026-02-07 17:30 CST,2026-02-07
401845844,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,Old Dominion Monarchs,Ohio Bobcats,0,0,,,,,False,Chartway Arena,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401823941,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,High Point Panthers,Radford Highlanders,0,0,,,,,False,Qubein Center,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401823855,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,Rider Broncs,Merrimack Warriors,0,0,,,,,False,Alumni Gymnasium (Rider),2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401823183,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,Cal State Fullerton Titans,Cal State Bakersfield Roadrunners,0,0,,,,,False,Titan Gym,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401817657,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,Wright State Raiders,Purdue Fort Wayne Mastodons,0,0,,,,,False,Nutter Center,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401813416,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,Iona Gaels,Mount St. Mary's Mountaineers,0,0,,,,,False,Hynes Athletics Center,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401813340,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,Fairfield Stags,Marist Red Foxes,0,0,,,,,False,Leo D. Mahoney Arena,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401812148,2026,2026-02-07,2026-02-08 00:00:00+00:00,2026-02-07 18:00,CST,UAlbany Great Danes,UMass Lowell River Hawks,0,0,,,,,False,Broadview Center,2026-02-08T00:00:00Z,2026-02-07 18:00 CST,2026-02-07 18:00 CST,2026-02-07
401830778,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Michigan State Spartans,Illinois Fighting Illini,0,0,,,,,False,Breslin Center,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401820722,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,California Golden Bears,Clemson Tigers,0,0,,,,,False,Haas Pavilion,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401829338,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Wyoming Cowboys,Utah State Aggies,0,0,,,,,False,Arena-Auditorium,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401829238,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Portland Pilots,Seattle U Redhawks,0,0,,,,,False,Chiles Center,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401829234,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Pepperdine Waves,Pacific Tigers,0,0,,,,,False,Firestone Fieldhouse,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401820727,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Stanford Cardinal,Georgia Tech Yellow Jackets,0,0,,,,,False,Maples Pavilion,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401820568,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Air Force Falcons,San Diego State Aztecs,0,0,,,,,False,Clune Arena,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401818414,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,St. Thomas-Minnesota Tommies,Oral Roberts Golden Eagles,0,0,,,,,False,Lee & Penny Anderson Arena,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401808463,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Montana State Bobcats,Eastern Washington Eagles,0,0,,,,,False,Worthington Arena,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401805190,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,California Baptist Lancers,Abilene Christian Wildcats,0,0,,,,,False,Dale E. and Sarah Ann Fowler Events Center,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401804919,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 19:00,CST,Jacksonville State Gamecocks,Kennesaw State Owls,0,0,,,,,False,Pete Mathews Coliseum,2026-02-08T01:00:00Z,2026-02-07 19:00 CST,2026-02-07 19:00 CST,2026-02-07
401808224,2026,2026-02-07,2026-02-08 01:30:00+00:00,2026-02-07 19:30,CST,Texas A&M Aggies,Florida Gators,0,0,,,,,False,Reed Arena,2026-02-08T01:30:00Z,2026-02-07 19:30 CST,2026-02-07 19:30 CST,2026-02-07
401808220,2026,2026-02-07,2026-02-08 01:30:00+00:00,2026-02-07 19:30,CST,Kentucky Wildcats,Tennessee Volunteers,0,0,,,,,False,Rupp Arena,2026-02-08T01:30:00Z,2026-02-07 19:30 CST,2026-02-07 19:30 CST,2026-02-07
401805191,2026,2026-02-07,2026-02-08 01:30:00+00:00,2026-02-07 19:30,CST,Southern Utah Thunderbirds,Tarleton State Texans,0,0,,,,,False,America First Events Center,2026-02-08T01:30:00Z,2026-02-07 19:30 CST,2026-02-07 19:30 CST,2026-02-07
401829331,2026,2026-02-07,2026-02-08 02:00:00+00:00,2026-02-07 20:00,CST,Colorado State Rams,San José State Spartans,0,0,,,,,False,Moby Arena,2026-02-08T02:00:00Z,2026-02-07 20:00 CST,2026-02-07 20:00 CST,2026-02-07
401829235,2026,2026-02-07,2026-02-08 02:00:00+00:00,2026-02-07 20:00,CST,Loyola Marymount Lions,San Diego Toreros,0,0,,,,,False,Gersten Pavilion,2026-02-08T02:00:00Z,2026-02-07 20:00 CST,2026-02-07 20:00 CST,2026-02-07
401808527,2026,2026-02-07,2026-02-08 02:00:00+00:00,2026-02-07 20:00,CST,Weber State Wildcats,Northern Arizona Lumberjacks,0,0,,,,,False,Dee Events Center,2026-02-08T02:00:00Z,2026-02-07 20:00 CST,2026-02-07 20:00 CST,2026-02-07
401804917,2026,2026-02-07,2026-02-08 02:00:00+00:00,2026-02-07 20:00,CST,UTEP Miners,New Mexico State Aggies,0,0,,,,,False,Don Haskins Center,2026-02-08T02:00:00Z,2026-02-07 20:00 CST,2026-02-07 20:00 CST,2026-02-07
401827667,2026,2026-02-07,2026-02-08 02:30:00+00:00,2026-02-07 20:30,CST,Colorado Buffaloes,Arizona State Sun Devils,0,0,,,,,False,CU Events Center,2026-02-08T02:30:00Z,2026-02-07 20:30 CST,2026-02-07 20:30 CST,2026-02-07
401828931,2026,2026-02-07,2026-02-08 03:00:00+00:00,2026-02-07 21:00,CST,Nevada Wolf Pack,Fresno State Bulldogs,0,0,,,,,False,Lawlor Events Center,2026-02-08T03:00:00Z,2026-02-07 21:00 CST,2026-02-07 21:00 CST,2026-02-07
401825500,2026,2026-02-07,2026-02-08 03:00:00+00:00,2026-02-07 21:00,CST,UCLA Bruins,Washington Huskies,0,0,,,,,False,Pauley Pavilion,2026-02-08T03:00:00Z,2026-02-07 21:00 CST,2026-02-07 21:00 CST,2026-02-07
401823828,2026,2026-02-07,2026-02-08 03:00:00+00:00,2026-02-07 21:00,CST,New Mexico Lobos,Boise State Broncos,0,0,,,,,False,The Pit,2026-02-08T03:00:00Z,2026-02-07 21:00 CST,2026-02-07 21:00 CST,2026-02-07
401809115,2026,2026-02-07,2026-02-08 03:00:00+00:00,2026-02-07 21:00,CST,UC Santa Barbara Gauchos,UC Irvine Anteaters,0,0,,,,,False,The Thunderdome,2026-02-08T03:00:00Z,2026-02-07 21:00 CST,2026-02-07 21:00 CST,2026-02-07
401808539,2026,2026-02-07,2026-02-08 03:00:00+00:00,2026-02-07 21:00,CST,Sacramento State Hornets,Portland State Vikings,0,0,,,,,False,Hornet Pavilion,2026-02-08T03:00:00Z,2026-02-07 21:00 CST,2026-02-07 21:00 CST,2026-02-07
401827666,2026,2026-02-07,2026-02-08 03:30:00+00:00,2026-02-07 21:30,CST,BYU Cougars,Houston Cougars,0,0,,,,,False,Marriott Center,2026-02-08T03:30:00Z,2026-02-07 21:30 CST,2026-02-07 21:30 CST,2026-02-07
401829236,2026,2026-02-07,2026-02-08 04:30:00+00:00,2026-02-07 22:30,CST,Saint Mary's Gaels,San Francisco Dons,0,0,,,,,False,University Credit Union Pavilion,2026-02-08T04:30:00Z,2026-02-07 22:30 CST,2026-02-07 22:30 CST,2026-02-07
401809097,2026,2026-02-07,2026-02-08 04:59:00+00:00,2026-02-07 22:59,CST,Hawai'i Rainbow Warriors,UC San Diego Tritons,0,0,,,,,False,Stan Sheriff Center,2026-02-08T04:59:00Z,2026-02-07 22:59 CST,2026-02-07 22:59 CST,2026-02-07
