game_id,date,home_team,away_team,home_pf5,home_pa5,home_tot5,away_pf5,away_pa5,away_tot5,target_total,target_margin,target_1h_total,rest_home,rest_away,b2b_home,b2b_away,neutral_site,home_efg5,home_tov_rate5,home_orb_rate5,home_ftr5,home_poss5,away_efg5,away_tov_rate5,away_orb_rate5,away_ftr5,away_poss5,home_rating_margin,away_rating_margin,rating_margin_diff,home_off_rating,away_off_rating,off_rating_diff,home_def_rating,away_def_rating,def_rating_diff,home_tempo_rating,away_tempo_rating,tempo_rating_sum,home_conf,away_conf
401602113,2024-02-03,Florida Atlantic Owls,Tulsa Golden Hurricane,83.8,74.4,158.2,59.2,75.8,135.0,172,32,67.0,6.0,30.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,1.6115214721271969,6.673158590372924,,,,,,,,,,AAC,AAC
401602124,2024-02-08,UAB Blazers,Florida Atlantic Owls,77.8,76.2,154.0,87.0,73.8,160.8,149,3,71.0,11.0,5.0,False,False,False,,,,,0.0,,,,,0.0,5.546006825987633,8.28468006250012,-2.7386732365124877,,,,,,,,,,AAC,AAC
401602131,2024-02-11,Wichita State Shockers,Florida Atlantic Owls,77.4,85.8,163.2,84.4,73.6,158.0,177,-13,74.0,24.0,3.0,False,False,False,,,,,0.0,,,,,0.0,11.473488838557325,8.28468006250012,3.1888087760572024,,,,,,,,,,AAC,AAC
401602135,2024-02-15,Florida Atlantic Owls,Temple Owls,81.0,69.4,150.4,55.8,67.0,122.8,148,12,79.0,4.0,53.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,3.828025092957538,4.456654969542583,,,,,,,,,,AAC,AAC
401602142,2024-02-18,South Florida Bulls,Florida Atlantic Owls,73.4,74.4,147.8,83.2,71.8,155.0,176,4,77.0,31.0,3.0,False,False,False,,,,,0.0,,,,,0.0,2.0816211475990936,8.28468006250012,-6.2030589149010265,,,,,,,,,,AAC,AAC
401602162,2024-03-02,Charlotte 49ers,South Florida Bulls,60.8,70.8,131.6,76.0,77.6,153.6,137,-15,61.0,56.0,13.0,False,False,False,,,,,0.0,,,,,0.0,-2.7571360881758014,2.0816211475990936,-4.838757235774895,,,,,,,,,,AAC,AAC
401602169,2024-03-05,South Florida Bulls,Tulane Green Wave,75.8,73.2,149.0,76.4,82.4,158.8,157,13,87.0,3.0,44.0,False,False,False,,,,,0.0,,,,,0.0,2.0816211475990936,0.4897055725041193,1.5919155750949745,,,,,,,,,,AAC,AAC
401602178,2024-03-09,Tulsa Golden Hurricane,South Florida Bulls,60.0,86.0,146.0,81.2,73.0,154.2,146,6,68.0,35.0,4.0,False,False,False,,,,,0.0,,,,,0.0,1.6115214721271969,2.0816211475990936,-0.4700996754718969,,,,,,,,,,AAC,AAC
401725517,2025-01-02,Florida Atlantic Owls,Memphis Tigers,79.0,80.6,159.6,75.2,75.6,150.8,152,-28,74.0,12.0,5.0,False,False,False,,,,,0.0,,,,,0.0,8.28468006250012,11.327756302846144,-3.043076240346025,,,,,,,,,,AAC,AAC
401725522,2025-01-05,Memphis Tigers,North Texas Mean Green,78.8,71.0,149.8,72.4,59.4,131.8,132,4,65.0,3.0,61.0,False,False,False,,,,,0.0,,,,,0.0,11.327756302846144,4.42328877017266,6.904467532673485,,,,,,,,,,AAC,AAC
401725531,2025-01-11,Memphis Tigers,East Carolina Pirates,75.0,67.4,142.4,63.6,70.8,134.4,144,4,62.0,6.0,375.0,False,False,False,,,,,0.0,,,,,0.0,11.327756302846144,-0.1319120987688559,11.459668401615,,,,,,,,,,AAC,AAC
401725541,2025-01-16,Temple Owls,Memphis Tigers,59.6,70.8,130.4,77.0,69.0,146.0,169,7,66.0,336.0,5.0,False,False,False,,,,,0.0,,,,,0.0,3.828025092957538,11.327756302846144,-7.499731209888607,,,,,,,,,,AAC,AAC
